ActivityId,OppId,ActivityType,ActivityDate,OwnerId,DurationMin
AC0007015,O000779,Meeting,2025-06-15,U004,15
AC0007016,O000779,Email,2025-05-18,U004,30
AC0007017,O000779,Demo,2025-08-14,U004,45
AC0007018,O000779,Demo,2025-06-28,U004,15
AC0007019,O000779,Proposal Sent,2025-09-25,U004,30
AC0007020,O000779,Meeting,2025-05-22,U004,30
AC0007021,O000779,Meeting,2025-07-08,U004,30
AC0007022,O000780,Call,2023-04-08,U008,30
AC0007023,O000780,Meeting,2023-03-07,U008,15
AC0007024,O000780,Email,2023-03-26,U008,30
AC0007025,O000780,Demo,2023-03-03,U008,45
AC0007026,O000780,Call,2023-03-25,U008,45
AC0007027,O000780,Call,2023-02-28,U008,15
AC0007028,O000780,Proposal Sent,2023-02-19,U008,45
AC0007029,O000780,Email,2023-03-11,U008,60
AC0007030,O000780,Proposal Sent,2023-03-09,U008,15
AC0007031,O000780,Call,2023-03-07,U008,60
AC0007032,O000780,Proposal Sent,2023-03-05,U008,15
AC0007033,O000780,Email,2023-04-09,U008,30
AC0007034,O000780,Email,2023-03-09,U008,45
AC0007035,O000780,Demo,2023-02-17,U008,15
AC0007036,O000781,Proposal Sent,2024-11-29,U003,15
AC0007037,O000781,Email,2025-01-23,U003,30
AC0007038,O000781,Meeting,2025-03-15,U003,45
AC0007039,O000781,Demo,2024-11-24,U003,30
AC0007040,O000781,Email,2025-04-09,U003,60
AC0007041,O000781,Email,2025-03-05,U003,60
AC0007042,O000781,Proposal Sent,2025-02-21,U003,15
AC0007043,O000781,Email,2025-03-13,U003,30
AC0007044,O000781,Meeting,2024-12-09,U003,15
AC0007045,O000781,Call,2024-12-15,U003,15
AC0007046,O000781,Email,2025-04-14,U003,15
AC0007047,O000782,Email,2025-05-14,U003,15
AC0007048,O000782,Email,2025-03-16,U003,15
AC0007049,O000782,Meeting,2025-05-25,U003,45
AC0007050,O000782,Proposal Sent,2025-03-15,U003,30
AC0007051,O000782,Proposal Sent,2025-05-17,U003,15
AC0007052,O000782,Proposal Sent,2025-05-19,U003,15
AC0007053,O000782,Proposal Sent,2025-04-28,U003,60
AC0007054,O000782,Meeting,2025-06-22,U003,45
AC0007055,O000782,Email,2025-04-04,U003,15
AC0007056,O000782,Proposal Sent,2025-03-24,U003,15
AC0007057,O000782,Proposal Sent,2025-03-30,U003,15
AC0007058,O000782,Email,2025-04-04,U003,45
AC0007059,O000782,Demo,2025-05-21,U003,30
AC0007060,O000782,Call,2025-05-06,U003,30
AC0007061,O000783,Demo,2025-08-09,U003,60
AC0007062,O000783,Demo,2025-03-15,U003,45
AC0007063,O000783,Call,2025-07-03,U003,15
AC0007064,O000783,Call,2025-04-26,U003,15
AC0007065,O000783,Proposal Sent,2025-03-31,U003,60
AC0007066,O000783,Meeting,2025-03-11,U003,45
AC0007067,O000784,Call,2024-11-15,U003,30
AC0007068,O000784,Email,2024-09-20,U003,30
AC0007069,O000784,Meeting,2024-11-21,U003,45
AC0007070,O000785,Call,2025-11-29,U001,15
AC0007071,O000785,Meeting,2026-01-19,U001,60
AC0007072,O000785,Demo,2025-11-10,U001,15
AC0007073,O000785,Demo,2025-11-24,U001,45
AC0007074,O000785,Email,2025-11-11,U001,60
AC0007075,O000785,Email,2025-10-25,U001,15
AC0007076,O000785,Demo,2026-01-01,U001,30
AC0007077,O000785,Call,2025-11-16,U001,15
AC0007078,O000785,Email,2025-12-20,U001,60
AC0007079,O000786,Proposal Sent,2024-08-23,U007,15
AC0007080,O000786,Call,2024-09-08,U007,60
AC0007081,O000786,Call,2024-08-31,U007,60
AC0007082,O000786,Email,2024-08-22,U007,60
AC0007083,O000786,Demo,2024-09-17,U007,15
AC0007084,O000786,Call,2024-09-10,U007,45
AC0007085,O000786,Demo,2024-09-13,U007,60
AC0007086,O000786,Proposal Sent,2024-09-03,U007,30
AC0007087,O000786,Email,2024-09-01,U007,60
AC0007088,O000786,Call,2024-08-20,U007,60
AC0007089,O000786,Call,2024-09-08,U007,15
AC0007090,O000786,Call,2024-09-19,U007,15
AC0007091,O000786,Meeting,2024-08-22,U007,60
AC0007092,O000787,Email,2024-01-10,U012,30
AC0007093,O000787,Meeting,2024-01-14,U012,15
AC0007094,O000787,Demo,2024-01-30,U012,60
AC0007095,O000787,Meeting,2024-01-23,U012,30
AC0007096,O000787,Proposal Sent,2024-04-08,U012,30
AC0007097,O000787,Email,2024-02-15,U012,45
AC0007098,O000788,Call,2023-09-20,U012,60
AC0007099,O000788,Email,2023-08-24,U012,45
AC0007100,O000788,Proposal Sent,2023-08-24,U012,45
AC0007101,O000788,Proposal Sent,2023-09-05,U012,45
AC0007102,O000788,Meeting,2023-09-04,U012,15
AC0007103,O000788,Email,2023-08-22,U012,60
AC0007104,O000788,Call,2023-08-28,U012,45
AC0007105,O000788,Proposal Sent,2023-08-25,U012,30
AC0007106,O000788,Demo,2023-09-15,U012,30
AC0007107,O000788,Proposal Sent,2023-09-15,U012,30
AC0007108,O000788,Demo,2023-09-20,U012,30
AC0007109,O000788,Email,2023-08-30,U012,15
AC0007110,O000789,Meeting,2024-04-27,U001,60
AC0007111,O000789,Meeting,2024-06-18,U001,45
AC0007112,O000789,Proposal Sent,2024-05-16,U001,60
AC0007113,O000790,Meeting,2024-04-02,U001,60
AC0007114,O000790,Demo,2024-01-29,U001,15
AC0007115,O000790,Demo,2024-01-20,U001,60
AC0007116,O000790,Call,2023-12-25,U001,15
AC0007117,O000790,Demo,2024-01-19,U001,15
AC0007118,O000790,Demo,2024-02-15,U001,45
AC0007119,O000790,Email,2024-04-17,U001,60
AC0007120,O000790,Demo,2024-03-03,U001,15
AC0007121,O000790,Call,2024-01-27,U001,45
AC0007122,O000791,Meeting,2025-10-26,U001,15
AC0007123,O000791,Call,2025-11-29,U001,45
AC0007124,O000791,Call,2025-12-12,U001,60
AC0007125,O000791,Email,2026-01-03,U001,15
AC0007126,O000791,Meeting,2025-11-22,U001,60
AC0007127,O000791,Call,2025-11-04,U001,60
AC0007128,O000791,Proposal Sent,2025-12-13,U001,15
AC0007129,O000791,Call,2025-12-04,U001,60
AC0007130,O000791,Call,2025-11-20,U001,60
AC0007131,O000791,Call,2025-11-06,U001,30
AC0007132,O000791,Demo,2025-10-28,U001,45
AC0007133,O000792,Meeting,2024-03-29,U001,45
AC0007134,O000792,Demo,2024-01-17,U001,45
AC0007135,O000792,Email,2024-01-29,U001,30
AC0007136,O000792,Demo,2024-02-26,U001,45
AC0007137,O000792,Email,2024-02-24,U001,60
AC0007138,O000792,Call,2023-12-27,U001,15
AC0007139,O000792,Email,2024-01-02,U001,45
AC0007140,O000792,Meeting,2023-12-30,U001,45
AC0007141,O000793,Meeting,2026-06-24,U009,60
AC0007142,O000793,Call,2026-03-13,U009,30
AC0007143,O000793,Call,2026-04-02,U009,15
AC0007144,O000793,Proposal Sent,2026-06-24,U009,30
AC0007145,O000793,Email,2026-07-16,U009,30
AC0007146,O000793,Email,2026-07-22,U009,60
AC0007147,O000793,Proposal Sent,2026-07-09,U009,45
AC0007148,O000793,Email,2026-04-05,U009,60
AC0007149,O000793,Email,2026-06-18,U009,30
AC0007150,O000793,Proposal Sent,2026-06-13,U009,15
AC0007151,O000793,Proposal Sent,2026-06-02,U009,60
AC0007152,O000793,Call,2026-08-07,U009,30
AC0007153,O000794,Call,2024-11-19,U009,15
AC0007154,O000794,Demo,2024-11-07,U009,45
AC0007155,O000794,Call,2024-10-20,U009,15
AC0007156,O000794,Call,2024-09-05,U009,60
AC0007157,O000794,Meeting,2024-11-16,U009,15
AC0007158,O000794,Email,2024-09-16,U009,45
AC0007159,O000794,Proposal Sent,2024-09-15,U009,30
AC0007160,O000795,Demo,2024-04-21,U005,15
AC0007161,O000795,Call,2024-06-18,U005,60
AC0007162,O000795,Email,2024-04-27,U005,45
AC0007163,O000795,Proposal Sent,2024-03-19,U005,15
AC0007164,O000795,Meeting,2024-02-09,U005,45
AC0007165,O000795,Meeting,2024-03-06,U005,60
AC0007166,O000795,Demo,2024-05-20,U005,45
AC0007167,O000795,Meeting,2024-01-29,U005,15
AC0007168,O000795,Demo,2024-06-20,U005,45
AC0007169,O000795,Demo,2024-01-27,U005,60
AC0007170,O000795,Meeting,2024-02-06,U005,15
AC0007171,O000795,Call,2024-01-22,U005,60
AC0007172,O000795,Call,2024-06-07,U005,60
AC0007173,O000795,Email,2024-03-03,U005,45
AC0007174,O000796,Proposal Sent,2024-01-29,U002,45
AC0007175,O000796,Proposal Sent,2024-01-22,U002,30
AC0007176,O000796,Meeting,2024-01-18,U002,60
AC0007177,O000796,Email,2024-01-25,U002,30
AC0007178,O000796,Demo,2024-01-28,U002,60
AC0007179,O000796,Call,2024-01-13,U002,15
AC0007180,O000796,Call,2024-02-08,U002,15
AC0007181,O000796,Demo,2024-01-17,U002,30
AC0007182,O000796,Proposal Sent,2024-01-29,U002,45
AC0007183,O000796,Demo,2024-02-05,U002,15
AC0007184,O000797,Email,2023-11-25,U010,45
AC0007185,O000797,Proposal Sent,2023-12-28,U010,45
AC0007186,O000797,Call,2024-02-17,U010,45
AC0007187,O000797,Email,2024-02-08,U010,30
AC0007188,O000797,Meeting,2024-02-19,U010,45
AC0007189,O000797,Email,2024-01-28,U010,30
AC0007190,O000797,Email,2024-01-20,U010,30
AC0007191,O000797,Proposal Sent,2024-01-19,U010,45
AC0007192,O000797,Demo,2024-02-12,U010,60
AC0007193,O000797,Proposal Sent,2024-01-30,U010,15
AC0007194,O000797,Email,2023-11-26,U010,30
AC0007195,O000797,Demo,2023-12-31,U010,60
AC0007196,O000797,Meeting,2024-02-09,U010,60
AC0007197,O000797,Demo,2023-12-02,U010,15
AC0007198,O000798,Proposal Sent,2024-08-10,U010,30
AC0007199,O000798,Call,2024-08-01,U010,60
AC0007200,O000798,Call,2024-07-31,U010,45
AC0007201,O000798,Call,2024-03-20,U010,60
AC0007202,O000798,Proposal Sent,2024-04-19,U010,15
AC0007203,O000798,Demo,2024-04-19,U010,15
AC0007204,O000798,Meeting,2024-06-30,U010,45
AC0007205,O000798,Meeting,2024-06-25,U010,15
AC0007206,O000799,Proposal Sent,2023-08-09,U010,30
AC0007207,O000799,Call,2023-09-11,U010,60
AC0007208,O000799,Meeting,2023-09-16,U010,45
AC0007209,O000799,Email,2023-09-07,U010,45
AC0007210,O000800,Email,2024-06-24,U007,45
AC0007211,O000800,Email,2024-06-08,U007,60
AC0007212,O000800,Demo,2024-06-10,U007,60
AC0007213,O000800,Demo,2024-06-01,U007,15
AC0007214,O000800,Demo,2024-06-18,U007,15
AC0007215,O000800,Email,2024-06-11,U007,30
AC0007216,O000800,Email,2024-06-11,U007,15
AC0007217,O000800,Email,2024-06-03,U007,15
AC0007218,O000800,Proposal Sent,2024-06-06,U007,30
AC0007219,O000800,Demo,2024-06-16,U007,15
AC0007220,O000801,Demo,2025-09-23,U010,60
AC0007221,O000801,Call,2025-08-21,U010,60
AC0007222,O000801,Meeting,2025-08-29,U010,30
AC0007223,O000801,Proposal Sent,2025-09-18,U010,60
AC0007224,O000801,Call,2025-09-24,U010,45
AC0007225,O000801,Demo,2025-10-09,U010,30
AC0007226,O000801,Call,2025-08-03,U010,15
AC0007227,O000801,Email,2025-10-02,U010,15
AC0007228,O000801,Proposal Sent,2025-08-05,U010,60
AC0007229,O000801,Call,2025-09-03,U010,60
AC0007230,O000801,Proposal Sent,2025-08-10,U010,60
AC0007231,O000801,Demo,2025-08-31,U010,30
AC0007232,O000802,Demo,2023-05-09,U010,15
AC0007233,O000802,Proposal Sent,2023-04-20,U010,30
AC0007234,O000802,Meeting,2023-04-20,U010,45
AC0007235,O000803,Email,2025-11-27,U011,60
AC0007236,O000803,Meeting,2025-12-24,U011,60
AC0007237,O000803,Demo,2025-09-22,U011,60
AC0007238,O000803,Meeting,2025-08-23,U011,60
AC0007239,O000803,Meeting,2025-10-15,U011,45
AC0007240,O000803,Demo,2025-10-28,U011,60
AC0007241,O000803,Email,2025-11-25,U011,60
AC0007242,O000803,Demo,2025-11-08,U011,45
AC0007243,O000803,Call,2026-01-08,U011,30
AC0007244,O000803,Proposal Sent,2025-09-03,U011,60
AC0007245,O000803,Proposal Sent,2025-10-16,U011,60
AC0007246,O000803,Demo,2026-01-02,U011,45
AC0007247,O000804,Call,2025-06-27,U011,45
AC0007248,O000804,Meeting,2025-08-02,U011,30
AC0007249,O000804,Email,2025-06-18,U011,30
AC0007250,O000805,Email,2023-09-13,U007,30
AC0007251,O000805,Call,2023-08-21,U007,30
AC0007252,O000805,Demo,2023-10-17,U007,45
AC0007253,O000805,Meeting,2023-08-15,U007,45
AC0007254,O000805,Demo,2023-08-22,U007,30
AC0007255,O000805,Call,2023-10-11,U007,15
AC0007256,O000805,Demo,2023-10-29,U007,45
AC0007257,O000805,Call,2023-10-26,U007,60
AC0007258,O000805,Email,2023-09-05,U007,15
AC0007259,O000806,Proposal Sent,2023-07-21,U007,30
AC0007260,O000806,Email,2023-07-12,U007,60
AC0007261,O000806,Demo,2023-08-08,U007,45
AC0007262,O000806,Call,2023-06-24,U007,45
AC0007263,O000806,Proposal Sent,2023-07-03,U007,60
AC0007264,O000806,Proposal Sent,2023-08-22,U007,15
AC0007265,O000806,Call,2023-07-23,U007,30
AC0007266,O000806,Demo,2023-07-30,U007,30
AC0007267,O000806,Email,2023-06-25,U007,60
AC0007268,O000807,Email,2025-06-27,U007,45
AC0007269,O000807,Email,2025-06-25,U007,45
AC0007270,O000807,Demo,2025-06-26,U007,30
AC0007271,O000807,Demo,2025-06-25,U007,30
AC0007272,O000807,Demo,2025-07-12,U007,30
AC0007273,O000807,Email,2025-07-01,U007,30
AC0007274,O000807,Call,2025-06-22,U007,30
AC0007275,O000807,Email,2025-07-13,U007,60
AC0007276,O000807,Call,2025-06-21,U007,45
AC0007277,O000808,Email,2023-04-24,U011,15
AC0007278,O000808,Email,2023-05-06,U011,15
AC0007279,O000808,Meeting,2023-04-20,U011,30
AC0007280,O000808,Email,2023-04-20,U011,15
AC0007281,O000808,Proposal Sent,2023-05-10,U011,30
AC0007282,O000809,Meeting,2023-02-25,U007,60
AC0007283,O000809,Call,2023-01-26,U007,45
AC0007284,O000809,Demo,2023-03-21,U007,15
AC0007285,O000809,Meeting,2023-03-10,U007,30
AC0007286,O000809,Demo,2023-01-22,U007,45
AC0007287,O000809,Call,2023-03-12,U007,60
AC0007288,O000809,Proposal Sent,2023-02-28,U007,15
AC0007289,O000809,Demo,2023-02-16,U007,45
AC0007290,O000809,Meeting,2023-02-18,U007,45
AC0007291,O000809,Email,2023-01-22,U007,45
AC0007292,O000809,Demo,2023-03-20,U007,30
AC0007293,O000810,Proposal Sent,2024-05-24,U001,30
AC0007294,O000810,Demo,2024-05-12,U001,15
AC0007295,O000810,Meeting,2024-05-09,U001,30
AC0007296,O000810,Demo,2024-05-09,U001,60
AC0007297,O000810,Proposal Sent,2024-05-19,U001,45
AC0007298,O000810,Proposal Sent,2024-05-09,U001,45
AC0007299,O000810,Email,2024-05-19,U001,30
AC0007300,O000810,Proposal Sent,2024-05-04,U001,30
AC0007301,O000810,Proposal Sent,2024-05-17,U001,60
AC0007302,O000810,Proposal Sent,2024-05-30,U001,30
AC0007303,O000811,Email,2024-02-03,U001,45
AC0007304,O000811,Call,2024-02-13,U001,30
AC0007305,O000811,Call,2024-03-07,U001,45
AC0007306,O000811,Proposal Sent,2024-03-12,U001,60
AC0007307,O000811,Meeting,2024-02-21,U001,15
AC0007308,O000811,Call,2024-02-06,U001,45
AC0007309,O000811,Call,2024-02-23,U001,60
AC0007310,O000811,Demo,2024-03-10,U001,60
AC0007311,O000811,Call,2024-02-23,U001,60
AC0007312,O000811,Email,2024-02-17,U001,60
AC0007313,O000811,Demo,2024-02-28,U001,15
AC0007314,O000811,Meeting,2024-03-05,U001,60
AC0007315,O000811,Email,2024-02-07,U001,45
AC0007316,O000812,Proposal Sent,2023-04-12,U010,15
AC0007317,O000812,Email,2023-06-07,U010,45
AC0007318,O000812,Email,2023-05-10,U010,30
AC0007319,O000812,Demo,2023-05-19,U010,30
AC0007320,O000812,Email,2023-04-14,U010,45
AC0007321,O000812,Meeting,2023-06-12,U010,60
AC0007322,O000812,Email,2023-06-26,U010,60
AC0007323,O000812,Meeting,2023-04-27,U010,60
AC0007324,O000812,Email,2023-06-16,U010,45
AC0007325,O000812,Proposal Sent,2023-05-14,U010,45
AC0007326,O000812,Call,2023-04-26,U010,45
AC0007327,O000812,Meeting,2023-07-10,U010,45
AC0007328,O000812,Demo,2023-05-17,U010,60
AC0007329,O000812,Meeting,2023-04-26,U010,15
AC0007330,O000813,Call,2026-07-06,U010,60
AC0007331,O000813,Email,2026-03-05,U010,15
AC0007332,O000813,Email,2026-03-20,U010,15
AC0007333,O000813,Email,2026-06-24,U010,30
AC0007334,O000813,Demo,2026-06-01,U010,30
AC0007335,O000813,Email,2026-05-25,U010,60
AC0007336,O000813,Demo,2026-04-18,U010,30
AC0007337,O000813,Email,2026-04-18,U010,45
AC0007338,O000813,Proposal Sent,2026-06-20,U010,45
AC0007339,O000813,Proposal Sent,2026-04-20,U010,15
AC0007340,O000814,Demo,2023-09-05,U004,15
AC0007341,O000814,Proposal Sent,2023-09-20,U004,15
AC0007342,O000814,Proposal Sent,2023-09-06,U004,45
AC0007343,O000814,Proposal Sent,2023-11-10,U004,60
AC0007344,O000814,Demo,2023-12-06,U004,15
AC0007345,O000814,Demo,2023-10-01,U004,30
AC0007346,O000814,Demo,2023-10-14,U004,45
AC0007347,O000814,Demo,2023-12-13,U004,30
AC0007348,O000814,Demo,2023-11-09,U004,45
AC0007349,O000815,Meeting,2023-04-21,U004,45
AC0007350,O000815,Call,2023-04-02,U004,60
AC0007351,O000815,Call,2023-05-11,U004,15
AC0007352,O000815,Proposal Sent,2023-02-25,U004,60
AC0007353,O000815,Call,2023-05-28,U004,60
AC0007354,O000815,Meeting,2023-05-28,U004,45
AC0007355,O000815,Proposal Sent,2023-02-13,U004,15
AC0007356,O000815,Meeting,2023-03-16,U004,60
AC0007357,O000815,Email,2023-05-02,U004,45
AC0007358,O000815,Demo,2023-03-27,U004,45
AC0007359,O000815,Meeting,2023-05-28,U004,60
AC0007360,O000815,Email,2023-04-29,U004,30
AC0007361,O000816,Demo,2025-10-06,U004,15
AC0007362,O000816,Meeting,2025-08-13,U004,15
AC0007363,O000816,Meeting,2025-09-15,U004,60
AC0007364,O000816,Meeting,2025-08-08,U004,30
AC0007365,O000816,Demo,2025-10-05,U004,45
AC0007366,O000816,Demo,2025-09-22,U004,15
AC0007367,O000816,Proposal Sent,2025-10-03,U004,30
AC0007368,O000816,Demo,2025-09-01,U004,30
AC0007369,O000816,Meeting,2025-09-11,U004,15
AC0007370,O000816,Proposal Sent,2025-09-17,U004,45
AC0007371,O000816,Proposal Sent,2025-08-24,U004,15
AC0007372,O000817,Email,2023-08-08,U005,15
AC0007373,O000817,Email,2023-07-18,U005,15
AC0007374,O000817,Proposal Sent,2023-10-11,U005,60
AC0007375,O000817,Meeting,2023-08-26,U005,30
AC0007376,O000817,Meeting,2023-07-13,U005,45
AC0007377,O000817,Email,2023-08-17,U005,45
AC0007378,O000817,Proposal Sent,2023-08-29,U005,45
AC0007379,O000817,Email,2023-06-15,U005,30
AC0007380,O000817,Call,2023-08-17,U005,60
AC0007381,O000818,Email,2026-07-18,U006,60
AC0007382,O000818,Call,2026-03-12,U006,15
AC0007383,O000818,Email,2026-06-03,U006,45
AC0007384,O000819,Proposal Sent,2025-03-24,U006,60
AC0007385,O000819,Demo,2025-03-06,U006,45
AC0007386,O000819,Proposal Sent,2025-04-26,U006,15
AC0007387,O000819,Email,2025-04-05,U006,60
AC0007388,O000819,Meeting,2025-04-03,U006,45
AC0007389,O000819,Demo,2025-04-02,U006,15
AC0007390,O000819,Call,2025-04-02,U006,15
AC0007391,O000819,Email,2025-03-17,U006,15
AC0007392,O000819,Meeting,2025-03-08,U006,30
AC0007393,O000820,Proposal Sent,2024-11-07,U009,45
AC0007394,O000820,Meeting,2024-11-17,U009,60
AC0007395,O000820,Proposal Sent,2024-10-17,U009,15
AC0007396,O000820,Call,2024-11-01,U009,15
AC0007397,O000820,Meeting,2024-11-15,U009,30
AC0007398,O000820,Email,2024-10-26,U009,45
AC0007399,O000820,Email,2024-11-16,U009,60
AC0007400,O000820,Demo,2024-10-13,U009,15
AC0007401,O000820,Email,2024-11-14,U009,45
AC0007402,O000820,Meeting,2024-10-13,U009,15
AC0007403,O000820,Email,2024-11-19,U009,45
AC0007404,O000820,Demo,2024-10-25,U009,15
AC0007405,O000820,Call,2024-10-14,U009,15
AC0007406,O000820,Email,2024-10-31,U009,45
AC0007407,O000821,Call,2026-06-21,U002,15
AC0007408,O000821,Meeting,2026-06-23,U002,15
AC0007409,O000821,Demo,2026-04-24,U002,45
AC0007410,O000821,Proposal Sent,2026-06-24,U002,15
AC0007411,O000821,Email,2026-06-03,U002,45
AC0007412,O000821,Call,2026-05-28,U002,45
AC0007413,O000821,Call,2026-06-25,U002,15
AC0007414,O000821,Proposal Sent,2026-05-11,U002,60
AC0007415,O000821,Proposal Sent,2026-06-08,U002,15
AC0007416,O000821,Proposal Sent,2026-06-07,U002,60
AC0007417,O000822,Demo,2026-04-18,U002,15
AC0007418,O000822,Meeting,2026-05-07,U002,30
AC0007419,O000822,Proposal Sent,2026-04-24,U002,30
AC0007420,O000822,Proposal Sent,2026-05-10,U002,45
AC0007421,O000823,Demo,2023-09-24,U001,60
AC0007422,O000823,Call,2023-10-01,U001,30
AC0007423,O000823,Email,2023-09-29,U001,15
AC0007424,O000824,Email,2023-07-17,U001,45
AC0007425,O000824,Email,2023-06-29,U001,15
AC0007426,O000824,Proposal Sent,2023-07-15,U001,15
AC0007427,O000824,Call,2023-07-09,U001,60
AC0007428,O000824,Call,2023-08-11,U001,60
AC0007429,O000824,Meeting,2023-08-17,U001,45
AC0007430,O000824,Demo,2023-07-01,U001,60
AC0007431,O000824,Meeting,2023-08-20,U001,15
AC0007432,O000824,Demo,2023-08-02,U001,15
AC0007433,O000824,Call,2023-09-08,U001,30
AC0007434,O000824,Demo,2023-09-14,U001,30
AC0007435,O000824,Call,2023-09-03,U001,30
AC0007436,O000824,Call,2023-07-31,U001,45
AC0007437,O000824,Call,2023-08-05,U001,45
AC0007438,O000824,Demo,2023-09-06,U001,15
AC0007439,O000825,Call,2024-03-24,U004,60
AC0007440,O000825,Call,2024-08-05,U004,15
AC0007441,O000825,Proposal Sent,2024-03-14,U004,15
AC0007442,O000825,Email,2024-08-12,U004,30
AC0007443,O000825,Proposal Sent,2024-07-27,U004,30
AC0007444,O000826,Call,2024-11-09,U003,45
AC0007445,O000826,Meeting,2024-11-22,U003,60
AC0007446,O000826,Proposal Sent,2024-11-27,U003,30
AC0007447,O000826,Call,2024-11-17,U003,30
AC0007448,O000826,Email,2024-11-07,U003,45
AC0007449,O000826,Meeting,2024-11-23,U003,60
AC0007450,O000827,Proposal Sent,2025-05-21,U003,15
AC0007451,O000827,Call,2025-05-17,U003,60
AC0007452,O000827,Call,2025-05-17,U003,60
AC0007453,O000827,Proposal Sent,2025-04-30,U003,45
AC0007454,O000827,Meeting,2025-04-29,U003,45
AC0007455,O000827,Email,2025-05-01,U003,15
AC0007456,O000827,Email,2025-05-23,U003,15
AC0007457,O000827,Email,2025-05-24,U003,60
AC0007458,O000827,Call,2025-05-15,U003,15
AC0007459,O000827,Demo,2025-05-24,U003,45
AC0007460,O000827,Call,2025-05-21,U003,15
AC0007461,O000828,Meeting,2024-12-05,U012,15
AC0007462,O000828,Proposal Sent,2024-11-13,U012,60
AC0007463,O000828,Call,2024-11-25,U012,15
AC0007464,O000828,Proposal Sent,2024-11-24,U012,45
AC0007465,O000828,Demo,2024-11-29,U012,45
AC0007466,O000828,Meeting,2024-12-01,U012,15
AC0007467,O000828,Demo,2024-11-09,U012,45
AC0007468,O000829,Call,2024-05-22,U012,30
AC0007469,O000829,Demo,2024-05-03,U012,45
AC0007470,O000829,Demo,2024-05-25,U012,30
AC0007471,O000829,Proposal Sent,2024-06-20,U012,45
AC0007472,O000829,Proposal Sent,2024-06-22,U012,15
AC0007473,O000829,Demo,2024-05-03,U012,30
AC0007474,O000829,Proposal Sent,2024-05-05,U012,15
AC0007475,O000829,Meeting,2024-04-18,U012,15
AC0007476,O000829,Meeting,2024-06-18,U012,45
AC0007477,O000829,Demo,2024-06-22,U012,60
AC0007478,O000829,Demo,2024-04-22,U012,45
AC0007479,O000830,Proposal Sent,2025-09-05,U012,60
AC0007480,O000830,Demo,2025-10-01,U012,15
AC0007481,O000830,Proposal Sent,2025-09-20,U012,30
AC0007482,O000830,Call,2025-07-18,U012,60
AC0007483,O000830,Meeting,2025-10-28,U012,30
AC0007484,O000830,Proposal Sent,2025-10-04,U012,15
AC0007485,O000831,Meeting,2023-06-04,U012,45
AC0007486,O000831,Proposal Sent,2023-04-18,U012,30
AC0007487,O000831,Demo,2023-05-03,U012,60
AC0007488,O000831,Demo,2023-04-27,U012,15
AC0007489,O000831,Demo,2023-06-05,U012,30
AC0007490,O000831,Proposal Sent,2023-06-07,U012,60
AC0007491,O000831,Call,2023-05-11,U012,45
AC0007492,O000831,Proposal Sent,2023-06-22,U012,30
AC0007493,O000831,Meeting,2023-06-07,U012,60
AC0007494,O000831,Demo,2023-04-22,U012,15
AC0007495,O000832,Meeting,2023-08-24,U012,30
AC0007496,O000832,Demo,2023-09-07,U012,45
AC0007497,O000832,Call,2023-07-27,U012,15
AC0007498,O000832,Meeting,2023-09-08,U012,30
AC0007499,O000832,Email,2023-07-18,U012,30
